row_id,wallet,canonical_lock_hash,dataset_version,collection_state,sampling_stratum,lifetime_tx_count,legacy_proxy_label
701,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgtjqt05crwkdrdnqjvvlckq8yy907z3xq8nhw6d,,ckb-behaviour-dataset-v1,COMPLETE,51-200,81,
702,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgtnlxsdxd59738lfcuwtx9rwht50pmcus3ye2h3,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
703,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgtx2tjysfne99gjt69psfea8xc2my2zlgsfgp59,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
704,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgu7pyfhg4tq00pguszy8gckjkxshmacys678te3,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,1001-5000,1386,bot_like
705,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgu9czpe425qsz593g408a4tgux442cwxsatj457,,ckb-behaviour-dataset-v1,COMPLETE,1-10,3,human_like
706,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgulzg2h44865y9svyw7s5390npefh3x9qrr8hc9,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
707,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqguvzhn36ualhchhnpmm7w5l5w6wwyzdjc9gyxqq,,ckb-behaviour-dataset-v1,COMPLETE,5000+,6706,bot_like
708,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqguzqmcp4wprkpawalhp3hqfu9ur2q2tps9lv2ge,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,1065,bot_like
709,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgv9p59awt6f744dzhudpxwg07hhxrfxqqx304da,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
710,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgvf6u2sgx8ud45x9dy6gqwl2rx5625w8g52tt66,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
711,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgvhdamaryxwum3rdm2pfpm2vzlmt3e0uq0cll7q,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
712,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgvmsa3c3ecl7edwqjvezvjcrwqs3ypy0gdesfvg,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
713,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgvqj4l72jsc6mve69s24ggznk7vf09dpsgdszvp,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
714,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgvs5gksmvyjy2jl746vvnnq5a7nuey9hsz2uudd,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
715,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgw7a8wtdmg4er900svtg4vqn27upcpq4cnd4g7v,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
716,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgwclc88er2n8s5d5cscywyshz8r3rwr9qla2lgd,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
717,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgwfecefxhhy7jtetnnf835cc6pc4hup2g3047fh,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
718,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgwnwze907evedj3hsygj2k9jelywm3mlsylksa9,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
719,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgwum3jcpnajgd4teaa2zezc99pwfl3sug4xfx7f,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
720,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgwwfzh5cmw04fyp5c7wh5rdvzq22m4jzsp9yju2,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
721,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgx28kcstwk7zjpf7y8rrqdhtqt4da46xswdxdrn,,ckb-behaviour-dataset-v1,COMPLETE,11-50,22,human_like
722,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgx7zz4z95yfe23juh4dhsyxymx94qxrhscedcek,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
723,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgxe3ru50ecjjruz4tymv759ztsdff7lxq74umg9,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
724,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgxzcql4ag0g4m62mwwu3j4cppwuxpqwxghfn0y3,,ckb-behaviour-dataset-v1,COMPLETE,1-10,2,human_like
725,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgyc38gxchqxq76zu6enhvgp5mdsgv8e7gzp680x,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
726,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgygj0n7vv7vk6ejt4d23yp87v5fe5352sv3hvfw,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,bot_like
727,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgymz5r96gzf6r87vldacvwxsxmk99t47swcpt4f,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
728,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgyp2t4wt3qtna7hggt7mfp39zzk7vqu9sltw8z8,,ckb-behaviour-dataset-v1,COMPLETE,11-50,17,human_like
729,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgyvkdp7jhf7qmnqwwwwqkcx486ph24weqs2g79k,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
730,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgyw0psk732mrsw44s5kqfh9kw5zgzt7fgpth7qu,,ckb-behaviour-dataset-v1,COMPLETE,501-1000,708,
731,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgyxsdzsqagk0lly758rp0hawjzx76wstsungwjh,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
732,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgyy000nyw2vusqvhqnhpclqay3ppme74q30qusp,,ckb-behaviour-dataset-v1,COMPLETE,5000+,54949,bot_like
733,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgyyvh29w83h2lt4wwas26u7ht4sh2f5ysrd6897,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
734,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgz80lfg3ydk7dkuu3tp4yylvts8z6sslqx89m8f,,ckb-behaviour-dataset-v1,COMPLETE,1-10,9,human_like
735,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgzf3hqqqjf0axygrucuec3fm0qejzss3sy3dxmc,,ckb-behaviour-dataset-v1,COMPLETE,1-10,2,human_like
736,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgzgak4nyyfjzlcnx6lel86kkl9wmn8cmqg5mv52,,ckb-behaviour-dataset-v1,COMPLETE,501-1000,504,
737,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgzku5d6wp53s4ukledn8j8u3t9vjxt7ys9uu00a,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
738,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgzm5e3yf726rc70mkxfc2y2u4y3w27h6qeazjwx,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
739,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgzn8kzhxna4m6zgj48hzm2a56splrqffcce3rs5,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
740,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgzsfhz25zu4du35s2eyyre700dhhc04pqghrdgn,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,1393,bot_like
741,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgzw3mzymauaxcnfmsgnthh5gg7ykvxz6sc2jl0s,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
742,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgzw9vj0prshmp4pm5jr0t8m4vwf353syqvqfm08,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
743,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt06n9p44zkq6jdhw2tp4jdcvjerpwn40cjssztc,,ckb-behaviour-dataset-v1,COMPLETE,1-10,2,human_like
744,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt0ayt9cx3tfx3gdmm9vt4r46tj26aus5q6rpaqf,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
745,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt2dw05dtsdwuhpd9klvtd8kywq7wmjd7c9zwp3d,,ckb-behaviour-dataset-v1,COMPLETE,1-10,2,human_like
746,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt2e7jpk20nyyyuwdqmvqk427ql2593nugpqd4pp,,ckb-behaviour-dataset-v1,COMPLETE,51-200,78,
747,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt2gnkqzr9sm0q9syuahhy9mgu9hx3r5pg74y4jz,,ckb-behaviour-dataset-v1,COMPLETE,501-1000,908,
748,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt2hf4pt58qrvnfk02tyhq2pe30t209xecsrj2fy,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
749,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt376rhj4v6at9ulaadnkzpvzku0xz4nqqup6qdl,,ckb-behaviour-dataset-v1,COMPLETE,1-10,2,human_like
750,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt3j4qnk2pk9pwdn0wnx04ngejfc5de4dccgk8ws,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,2164,bot_like
751,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt3tqddwnr5xfm52vevcyujfw8nhrr77hc0uppq7,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
752,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt3ud7jw2n4qxe2fj84vm2ez6q3mp0k3tq53ltk3,,ckb-behaviour-dataset-v1,COMPLETE,1-10,2,human_like
753,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt44hj52utz2v6cpmwxuxyvkd6szca35fg4gv4wz,,ckb-behaviour-dataset-v1,COMPLETE,5000+,7977,bot_like
754,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt44ntk8mswsuzjtd7e5d4nm5q3akq8ppsvm3kqy,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
755,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt485s60lj75yksuswl5uyyr7fyclqq2tsk3kxkr,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,1197,bot_like
756,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt4jrqf6nhnqwxw4fqv9t70sezcz4qk35c6emrmj,,ckb-behaviour-dataset-v1,COMPLETE,5000+,6739,bot_like
757,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt4m3njt3khypyev79qutpf67rewetpltge0mfds,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
758,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt4rtfua5eqvmwtyn08y8yycc5lx2wty3qtcxx2a,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
759,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt54rd9j3r3zpapkccj9y7p7m48y228hngff7u47,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,1037,bot_like
760,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt5ctdrmqm0ay6yk8h9nxh7uy0xu7tm8zs8tvu99,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
761,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt5hd8ra55wkxyswhn2w70tvgp8pzwvapqeasdg3,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
762,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt5rwtxkej7gytqs9vh8n3a09udt73gnrge8ketq,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
763,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt5w5jtzg2qf05s9u53cj2gv47v0uvu8dcwlvrqc,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,3334,bot_like
764,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt6knef6c2z0fu3jn04zqhw2e6sk98a3gsrn64xu,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
765,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt6ppdkmsp25ffsxyr8ey2hg5detv2ulcsq54hkh,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,1978,bot_like
766,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt6tazknn3shl6jeynqghajfkmx0uxcsyg49hx74,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
767,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt77x997v0x3d3m4sxxavmcanlvwn3q0hs4upt05,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
768,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt7830n3sgc4rvmu4vym50snrq0f3qjsrgs64u8s,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
769,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt785chmwk9t3w2j3570chwvmwq3l2sxrcvmsm9d,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
770,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt7yjfwvfcn5gn3228650tvpn3q93tvnxstvcevu,,ckb-behaviour-dataset-v1,COMPLETE,1-10,2,human_like
771,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt84rvxyppu7c7zfv6xq50zgv034hdjxmguxeszx,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
772,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt8cqqp7h76xg76krfy7gf9e76ukjptnwsggzgwq,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
773,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt8ypvjjfwqn6eneekj0ykwyzrr2jnhxfq8t88cr,,ckb-behaviour-dataset-v1,COMPLETE,5000+,5265,bot_like
774,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt94xsmh5kjp24djx4y5mpeq0usqthda4cvxxmuk,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
775,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt99g9mrrpztjlg4tfwrnzeczrx6kpwdnqx90acl,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
776,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt9vmtr0jddwrpmpp4tfvvmsmfxt4dvllqkk0arq,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
777,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt9xmgc7s0x0ly43qpzev2er4w4320lwdgw4anh7,,ckb-behaviour-dataset-v1,COMPLETE,5000+,18702,bot_like
778,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqta0jhkx5x23xyfhmv2kn2mwjfa343d2es94y0sp,,ckb-behaviour-dataset-v1,COMPLETE,11-50,19,human_like
779,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqta6nhp4728qf2825cqule68ahw6ke55cgswr6t8,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
780,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtc39e2l04ha5t5fzvupspn49lftrglr8gw99j4e,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
781,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtcj3ytn3vr7ux8twl2esdzhwqklqm5a9qjff8zs,,ckb-behaviour-dataset-v1,COMPLETE,51-200,69,
782,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtclu6vms4ugjz0atxwlcxdf3semgk53gg6zn597,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
783,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtcpq6rsr3xmfz4xnav7vrszp3qwpcv9yg8urgcw,,ckb-behaviour-dataset-v1,COMPLETE,51-200,97,
784,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtcvxuue7dhnqevq97ppey2v2nlmkr85aqtrn4y2,,ckb-behaviour-dataset-v1,COMPLETE,1-10,1,human_like
785,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtcz03jau3958a7esc84ygpk8vj8ad0njcym245u,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
786,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtd8gd94nh08m99klckrn97qh0sxzc8xjcx7jtql,,ckb-behaviour-dataset-v1,COMPLETE,1-10,2,human_like
787,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtd9vhcdxgszckmrhj4em08p4l7g6u877ccyzsy7,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
788,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtdc7efeq2t3xnqhtp336tfxd9sns8hz4cg3qf4y,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
789,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtdjy59w688e9h3e6spw0ypv7k69nl2h6q3sma2z,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
790,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtdqrvcxvvmd02h6x8l4lwqh02g5zcskgqd42txr,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,1145,bot_like
791,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtdvhzxzyqcqqu3qu548g0yfhyhkn68s0s5tlqdh,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
792,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtdwr0smrhh7h0pnkg2yve4ux7mfk3k9nswdj2s2,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
793,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqte45xrw70ax57nhjk3lwfpl4sxm5c0w9qneq63f,,ckb-behaviour-dataset-v1,COMPLETE,1-10,2,human_like
794,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqte8ruahspqmzkwmeuae4v5yymsg8r9r7spk8h0y,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
795,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqteef8yemqzzx7zrqzw9tl8admfvcn57js5lzt82,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
796,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtefa8zf5x0lltkreu77zv5830nwkld24gwljv3p,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
797,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtem5y7jzd0lpeu669q0dg2x33pqgajxtgn5cmny,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,1119,bot_like
798,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtequhzd3hfxhammwmwh6e2sw6xynnrkzqzq6wuh,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,1407,bot_like
799,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqteqxahcw2yy83y4svgzgg7aqk58708pqgfmxclg,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
800,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqteuhr80vfws6en6ju03huzvp3xh9z0juqelhgxu,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
801,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtf8pf9tn3xzl0pjnwpyp49nqyazx5rwts7a7d5z,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
802,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtfgy7n494w39ur9e3fdce8nkm7g5xkn7c3asagz,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
803,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtfs070fqhspjhhzf0l5d2hrpd5hjvzmkgh8p6j2,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
804,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtfxhm4mcvns0kxxp6yuy6skeha3pknhwqhsuzf0,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
805,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtg0x4utygx8uw6cyrv429xrzcxdcmjpesd0t5vm,,ckb-behaviour-dataset-v1,COMPLETE,1-10,2,human_like
806,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtg2eyp82x7jqlmy9ggy6nwp4kf3nzzkpqfgp859,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
807,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtg4cs6f9a2z82rlt748wx8jghe6qj9wfs6fnl7j,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,1902,bot_like
808,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtg608sukx6zv02svdu0hm3304fxhfrfzqvaphhu,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
809,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtgateuk4kjwkfsxmpunvzlrflgvguqqccw5gdn7,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,1031,bot_like
810,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtgcug2zyn96tlrk38uespknjpm9kje90cuwuc97,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
811,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqthl80tuq23uvh5fxm6auu4va9dw76gclqtu8vax,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
812,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqthsmfsv2yddsyu04hxwg6aw82yvdhedgqvtvu0d,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
813,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtj93tyqqgaemy8sysea5h3xstd94x5sqs50m7h7,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,1689,bot_like
814,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtjv4gnawq9taamz2yvlh5pe06vaw2u66qmwqjs7,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,2240,bot_like
815,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtkkx3urvug7hny8wgyf5s5vuchpvrhnks47yw86,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
816,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtkltaepv2wtynt3reanng6u57a877z8rgumjsuk,,ckb-behaviour-dataset-v1,COMPLETE,1-10,3,human_like
817,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtkpvummtxgqsj3c4hjzz72atds4jf8zcsyp90ve,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
818,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtl60mlnd8498tpqyfu5yud3fsrt5ndptc80xq2q,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
